predictor,outcome,r2
GH_83-86_3,HC_37_6,0.002349724
GH_35-B_3,HC_38_10,0.0023496583
GH1_5-18_1,HC_38_8,0.0023496502
AUDIT-C_10,HC_38_9,0.0023474755
GH_87-89_4,HC_38_3,0.0023472447
GH_35-B_1,SF-36_7,0.0023469335
GH_35-B_4,SF-36_7,0.0023469335
GH_25-28_3,HC_38_7,0.0023468935
MEDS_1,HC_37_5,0.0023457794
GH_9-14_5,HC_37_5,0.002345207
GH_44-48_5,HC_38_1,0.0023440329
SF-36_32,HC_38_5,0.0023429286
HCU_31_AnsText,HC_38_2,0.0023428118
MW_4B,HC_38_13,0.0023404376
AUDIT-C_11-14_B_AnsVal,HC_38_10,0.0023391458
GH_29-33_6,HC_38_6,0.0023389653
LTEQ_4,HC_38_16,0.0023385356
BPI_A-D_4_AnsText,HC_38_12,0.0023374089
GH_37-41_4,HC_38_5,0.0023372296
GH_F_50-56_3,HC_37_3,0.0023370418
ISQ_2-7_5_AnsVal,HC_37_7,0.0023369328
GH_21-24_1,SF-36_28,0.0023358185
KW_47-51_5_AnsVal,HC_38_9,0.0023346135
FSI_1-4_2_AnsVal,SF-36_14,0.0023343748
CTXD_44-46_3_AnsVal,HC_38_6,0.0023341454
GH_F_50-56_3,SF-36_16,0.0023339706
DIET_18-20_3,HC_38_10,0.0023338586
CTXD_34-38_1_AnsVal,HC_37_4,0.0023330503
BF_55-58_4_AnsVal,HC_38_4,0.0023330058
MEDS_3B_AnsVal,HC_37_2,0.0023322617
DEM_RACE_9_3,HC_37_8,0.0023319456
MJM_5A_2,HC_38_11,0.0023317961
GH1_5-18_2,HC_38_16,0.0023300439
FSI_1-4_3_AnsVal,SF-36_14,0.0023285562
MEDS_2A_AnsVal,HC_38_1,0.0023275576
GH_36-D_3,HC_38_4,0.0023274918
FSI_1-4_4_AnsVal,SF-36_14,0.002326846
GH_79-82_2,SF-36_35,0.0023256673
FSI_1-4_1_AnsVal,SF-36_14,0.0023249287
HCU_5_AnsVal,SF-36_4,0.0023249242
SUN_16,HC_38_16,0.0023240602
LTEQ_3_AnsVal,HC_37_1,0.0023236621
HCU_3_1,SF-36_34,0.0023233308
FSI_9-11_3_AnsText,HC_38_12,0.0023228147
HCU_6_AnsVal,SF-36_6,0.0023224393
GH_83-86_2,HC_38_9,0.0023216817
GH_73-78_2,SF-36_24,0.0023216146
RH_3B,SF-36_10,0.0023209177
GH_F_58,SF-36_17,0.0023197107
GH_49-C_2,HC_38_8,0.0023192651
KW_47-51_4_AnsVal,HC_38_10,0.0023181816
RH_5A_8_AnsVal,SF-36_19,0.0023174258
GH_44-48_3,SF-36_18,0.0023156559
DIET_22,HC_38_14,0.0023153669
GH_83-86_1,SF-36_34,0.0023130935
LTEQ_3_AnsVal,HC_37_9,0.0023130128
RH_F_9A_F_1_AnsVal,SF-36_9,0.0023125321
LTEQ_7,HC_37_4,0.0023120664
GH_F_50-56_8,HC_37_5,0.0023117896
HCU_6_AnsVal,HC_37_9,0.0023110516
RH_5,SF-36_27,0.0023092753
CTXD_34-38_3_AnsVal,HC_37_1,0.0023085437
GH_35-B_1,HC_37_1,0.0023083905
GH_35-B_4,HC_37_1,0.0023083905
KW_56-57_1_AnsVal,SF-36_9,0.0023053482
HCU_10_AnsVal,HC_37_4,0.0023050173
HCU_11_1_AnsVal,HC_38_1,0.0023047372
RH_8a_1_AnsVal,HC_38_12,0.0023035871
RH_M_9G_L_6_AnsVal,HC_37_4,0.0023029907
RH_M_9G_L_6_AnsVal,HC_37_7,0.0023029907
RH_M_9G_L_6_AnsVal,HC_37_2,0.0023029907
GH_M_60-64_3,SF-36_13,0.0023026619
MW_3,HC_38_8,0.0023025855
GH_90,SF-36_24,0.0023017425
ISQ_2-7_6_AnsVal,HC_38_5,0.0023015773
DEM_EDU_1,SF-36_36,0.0023001463
GH_8-B_3,SF-36_27,0.0022998408
MW_4C,HC_37_6,0.0022987044
PHQ_2A-D_4_AnsVal,HC_38_11,0.0022982398
GH_69-71_3,HC_38_9,0.0022981852
GH_87-89_3,HC_38_14,0.0022971985
GH_8-B_3,SF-36_24,0.0022952684
GH_F_50-56_2,HC_38_6,0.0022950603
GH_44-48_5,HC_38_10,0.0022921741
HCU_4_AnsVal,HC_38_14,0.0022918776
MJM_2C,HC_38_11,0.0022908191
GH_65-68_3,SF-36_9,0.0022898595
HCU_F_22_AnsVal,HC_38_15,0.0022895992
HCU_31_AnsVal,SF-36_23,0.0022892301
GH_1-7_7,HC_38_8,0.0022889301
RH_M_9G_L_3_AnsVal,HC_38_14,0.0022879531
GH_73-78_2,HC_37_4,0.0022873056
HCU_13_1,HC_38_15,0.0022870294
HCU_26_AnsVal,HC_38_15,0.0022869483
DEM_INS_5_AnsVal,SF-36_31,0.002286848
HCU_3_2,SF-36_7,0.0022863899
HCU_26_AnsVal,HC_37_1,0.0022857132
MJM_5E_3-6_4_AnsVal,HC_38_7,0.0022843173
RH_F_9A_F_6_AnsVal,HC_37_3,0.002283506
MJM_1D_1,HC_38_11,0.0022834776
GH_65-68_3,HC_37_2,0.0022831501
DEM_ETHN_8,SF-36_4,0.0022826442
MEDS_4,HC_37_4,0.002282067
GH_69-71_2,HC_38_13,0.0022815901
GH_F_50-56_7,HC_37_3,0.0022813489
HCU_5_AnsVal,HC_38_4,0.0022810838
RH_3B,HC_38_10,0.0022803956
RH_5A_7,HC_37_1,0.0022802962
HCU_3_3,HC_38_15,0.0022801491
DEM_MAR_2,HC_37_9,0.0022798222
MJM_5E_3-6_1_AnsVal,HC_38_10,0.0022794262
GH_65-68_4,HC_37_6,0.0022789072
MJM_5A_3,HC_38_12,0.0022783242
AUDIT-C_9,HC_38_1,0.0022780605
MEDS_5A_AnsVal,HC_37_9,0.0022779656
BPI_4,HC_38_15,0.002277764
CTXD_34-38_1_AnsVal,HC_38_13,0.0022776286
GH_83-86_2,HC_38_7,0.0022773568
DIET_25,HC_38_10,0.002277116
GH_29-33_3,SF-36_34,0.0022766796
HCU_28A-E_C_AnsVal,HC_38_7,0.0022763599
RH_F_9A_F_2_AnsVal,SF-36_24,0.002276068
GH_83-86_5,HC_38_15,0.0022753442
GH_29-33_6,HC_38_7,0.0022747606
CTXD_39-43_2_AnsVal,HC_38_13,0.0022744932
HCU_14_AnsVal,SF-36_19,0.0022740489
GH_1-7_7,SF-36_19,0.0022738671
GH_49-C_1,HC_38_8,0.0022727267
GH_49-C_5,HC_38_8,0.0022727267
GH_F_50-56_5,SF-36_7,0.002272482
GH_F_58,SF-36_11,0.0022720239
GH_87-89_4,HC_38_9,0.0022717919
FSI_13,HC_38_12,0.002271727
DEM_RACE_9_1,HC_37_5,0.0022711278
MW_3,HC_38_12,0.0022708638
HC_38_17_AnsVal,SF-36_19,0.0022700495
MW_19-23_3_AnsVal,HC_38_12,0.0022700327
HCU_F_21_AnsVal,HC_38_11,0.0022699979
MJM_5E_3-6_2_AnsVal,HC_38_8,0.0022690056
DEM_INSE_7,HC_37_9,0.002268472
HCU_F_21_AnsVal,SF-36_4,0.0022684593
GH_M_60-64_4,HC_37_5,0.0022675737
GH_F_50-56_1,HC_38_14,0.0022664819
FSI_1-4_4_AnsVal,SF-36_23,0.002265663
GH_F_58,SF-36_30,0.0022655801
RH_3B,HC_38_1,0.0022654168
ISQ_12-15_1_AnsVal,SF-36_35,0.0022651938
RH_F_9A_F_4_AnsVal,SF-36_24,0.0022642873
GH_F_50-56_6,SF-36_5,0.0022638646
GH_49-C_2,SF-36_6,0.0022614245
MJM_2D_1,HC_38_2,0.002259429
DIET_22,HC_38_13,0.0022593129
GH_25-28_1,HC_37_6,0.0022562534
DIET_24,HC_38_8,0.0022547412
DIET_22,HC_37_1,0.0022546703
MJM_5E_3-6_4_AnsVal,HC_38_14,0.0022536338
GH_65-68_1,SF-36_35,0.002253502
MW_4,SF-36_7,0.0022534861
RH_3,SF-36_24,0.0022532472
GH_87-89_2,SF-36_28,0.0022530609
HCU_29_AnsVal,HC_38_6,0.0022528804
GH_65-68_2,HC_38_3,0.0022522877
MEDS_3A_AnsVal,SF-36_15,0.0022522847
RH_5A_7,HC_38_10,0.0022519646
MJM_5E_1,HC_38_7,0.0022502767
GH_42A-43_3,SF-36_10,0.0022500168
GH_29-33_3,SF-36_31,0.0022498457
HCU_3_2,HC_38_5,0.0022497012
MJM_3,HC_37_7,0.0022487329
KW_52-55_3_AnsVal,SF-36_10,0.0022486084
MJM_1C,HC_38_3,0.0022476392
HCU_31_AnsVal,SF-36_16,0.0022475329
CTXD_29-33_2_AnsVal,HC_38_9,0.0022475136
AUDIT-C_15,HC_38_5,0.0022473687
MEDS_2_AnsVal,SF-36_30,0.0022467338
MW_59,HC_37_8,0.0022460062
HCU_25_AnsVal,HC_38_11,0.0022443163
HCU_26_AnsVal,HC_38_12,0.0022438348
GH_F_50-56_2,SF-36_9,0.0022436458
GH_73-78_3,SF-36_25,0.0022429926
LTEQ_4,SF-36_11,0.0022428117
RH_5A_1,HC_37_5,0.0022412287
ISQ_2-7_3_AnsVal,HC_38_16,0.0022401099
MJM_2D_1,HC_37_6,0.0022396681
GH_83-86_1,HC_38_14,0.0022393597
GH_F_50-56_2,HC_37_2,0.002238806
HCU_27,SF-36_11,0.0022377567
HCU_3_3,SF-36_30,0.0022367662
RH_3,SF-36_13,0.0022360518
GH_35-B_2,HC_38_6,0.0022355847
RH_5A_5,SF-36_10,0.0022355711
GH_20-A_2,SF-36_26,0.0022355681
FSI_1-4_1_AnsVal,SF-36_23,0.0022351982
GH_F_50-56_4,HC_38_3,0.002234111
FSI_1-4_2_AnsVal,SF-36_23,0.0022332027
MEDS_3C_AnsVal,HC_38_14,0.0022325903
RH_3A,SF-36_30,0.0022318778
GH_49-C_4,SF-36_23,0.0022296318
FSI_1-4_3_AnsVal,SF-36_23,0.0022293282
CTXD_34-38_1_AnsVal,HC_38_14,0.002229063
DIET_18-20_2,HC_37_6,0.0022285698
MW_4A,SF-36_28,0.0022282528
CTXD_29-33_2_AnsVal,HC_38_14,0.0022280274
DIET_22,SF-36_3,0.002226855
SF-36_33,HC_37_9,0.0022267366
GH_83-86_5,HC_38_11,0.0022264777
HCU_12_AnsVal,HC_37_1,0.002226092
GH_25-28_1,HC_38_14,0.0022260438
RH_3B,SF-36_35,0.0022258467
HCU_30_AnsVal,HC_38_8,0.0022255268
GH_M_60-64_1,SF-36_30,0.0022250555
GH_F_50-56_3,HC_38_10,0.0022248804
DIET_18-20_3,SF-36_35,0.0022244947
GH_90,SF-36_28,0.0022239529
GH_73-78_3,SF-36_35,0.0022235943
GH_35-B_1,SF-36_19,0.002222858
GH_35-B_4,SF-36_19,0.002222858
GH_F_50-56_6,HC_38_3,0.0022227903
AUDIT-C_9,SF-36_23,0.0022225444
GH_34-A_1,SF-36_23,0.002222178
GH_34-A_3,SF-36_23,0.002222178
GH_73-78_5,HC_38_13,0.0022221303
MJM_5D,HC_38_13,0.0022218556
SUN_17,SF-36_35,0.0022216807
MJM_5A_4,HC_38_7,0.0022205847
DEM_ETHN_8,SF-36_26,0.0022204201
HCU_26_AnsVal,SF-36_25,0.0022198841
HCU_13_3,SF-36_10,0.002219209
GH_83-86_2,HC_37_9,0.0022191846
KW_47-51_2_AnsVal,SF-36_10,0.0022188417
CTXD_47-49_3_AnsVal,HC_38_11,0.0022185772
GAD7_5E,HC_38_2,0.0022183004
GH_65-68_1,HC_38_14,0.0022182038
GH_37-41_5,HC_37_5,0.0022174879
GH_25-28_5,HC_38_13,0.0022170804
GH_F_50-56_6,SF-36_26,0.0022162351
NPX_2-5_2_AnsVal,SF-36_26,0.0022150694
BPI_A-D_2_AnsText,HC_38_8,0.0022150272
GH1_5-18_4,HC_38_3,0.0022148795
MEDS_3,SF-36_27,0.002214501
GH_25-28_4,SF-36_18,0.0022135312
MJM_5A_2,SF-36_28,0.0022133976
OC_3_AnsVal,HC_37_5,0.0022126651
NPX_2-5_2_AnsVal,HC_37_5,0.0022119239
GH_36-D_2,HC_37_5,0.0022118323
GH_1-7_8,HC_37_7,0.0022118002
DEM_RACE_9_6_AnsVal,HC_37_1,0.0022106187
MJM_5A_1,SF-36_14,0.0022099892
GH_69-71_3,SF-36_5,0.0022099467
DEM_RACE_9_2,SF-36_16,0.0022097029
AUDIT-C_10,HC_37_2,0.0022094874
MEDS_9,HC_38_11,0.0022088303
GH_F_50-56_8,HC_38_6,0.0022086601
LTEQ_4,SF-36_17,0.0022084209
MW_11-14_1_AnsVal,HC_38_3,0.0022081243
GH_M_60-64_4,SF-36_28,0.0022067291
GH_44-48_3,HC_38_9,0.0022053971
HCU_13_6,HC_38_3,0.0022053696
GH_36-D_3,HC_38_2,0.0022053696
HCU_30_AnsText,HC_37_8,0.0022051666
GH_1-7_4,HC_37_4,0.0022048056
GH_1-7_4,HC_38_16,0.0022048056
GH_37-41_5,HC_38_3,0.0022038612
SF-36_33,HC_38_12,0.0022034887
CTXD_29-33_3_AnsVal,HC_37_7,0.0022023749
MJM_5C,HC_37_9,0.0022012681
MJM_5E_3-6_4_AnsVal,HC_37_3,0.0022010412
MJM_5A_3,HC_37_3,0.0022000462
HCU_F_22_AnsVal,SF-36_24,0.0021998304
MJM_5C,HC_37_1,0.0021998086
ISQ_2-7_6_AnsVal,HC_38_7,0.0021995628
RH_F_9A_F_2_AnsVal,SF-36_10,0.0021974119
GH_37-41_5,SF-36_25,0.0021969783
DEM_RACE_9_6_AnsVal,HC_37_5,0.0021965947
GH_25-28_3,HC_38_5,0.0021959418
HCU_30_AnsVal,SF-36_14,0.0021957726
GH_1-7_5,SF-36_15,0.0021956512
GH_25-28_2,HC_38_16,0.002195393
GH_65-68_4,HC_38_13,0.0021948746
ISQ_2-7_1_AnsVal,HC_38_9,0.0021930794
HCU_3_4_AnsVal,HC_38_13,0.0021927405
KW_43-46_1_AnsVal,HC_38_5,0.0021925962
GH_1-7_5,SF-36_16,0.0021924496
CTXD_29-33_3_AnsVal,HC_37_8,0.0021894825
GH_19-A_2,SF-36_10,0.0021894287
GH_37-41_4,HC_37_8,0.0021888612
SUN_16,HC_37_8,0.0021880846
GH_87-89_3,SF-36_14,0.0021877536
HCU_F_20_AnsVal,HC_38_13,0.0021872648
KW_39-42_1_AnsVal,HC_37_7,0.0021870952
GH_42A-43_2,SF-36_27,0.0021866207
DEM_EDU_1,HC_37_1,0.0021863108
MJM_5A_4,HC_38_1,0.002185956
RH_M_9G_L_2_AnsVal,HC_37_5,0.0021848148
MEDS_3A_AnsVal,SF-36_13,0.0021844932
GH_69-71_1,HC_37_1,0.0021841841
GH_90,SF-36_36,0.0021835788
MEDS_6,SF-36_24,0.002182955
HCU_11_2_AnsVal,HC_38_2,0.0021828043
HCU_F_21_AnsVal,HC_37_6,0.0021826751
AUDIT-C_11-14_A_AnsVal,HC_38_13,0.0021824185
CTXD_47-49_2_AnsVal,HC_38_6,0.0021819719
HCU_14_AnsVal,HC_38_10,0.0021814565
MEDS_4,HC_38_12,0.0021802876
DIET_18-20_3,SF-36_23,0.0021802739
GH_37-41_2,HC_38_1,0.0021797331
AUDIT-C_10B,HC_38_16,0.0021796565
HCU_30_AnsVal,SF-36_7,0.0021793534
GH_M_60-64_4,HC_38_15,0.002179029
GH_73-78_3,SF-36_13,0.0021787702
MJM_2D_3-5_1_AnsVal,HC_38_13,0.0021783349
RH_F_9A_F_3_AnsVal,HC_37_3,0.0021781388
RH_5A_6,SF-36_13,0.0021771617
ISQ_12-15_3_AnsVal,HC_37_8,0.0021770939
HC_37_10_AnsVal,SF-36_6,0.0021768149
DEM_INS_5_AnsVal,HC_38_7,0.0021766409
DEM_INC_3,HC_38_2,0.0021764579
GH_83-86_3,HC_38_5,0.0021749377
MEDS_1,SF-36_10,0.0021739491
SF-36_20,HC_38_5,0.0021734578
GAD7_5A,HC_37_8,0.0021730849
HCU_24,HC_38_13,0.0021730612
MJM_5D,HC_37_8,0.0021730508
BF_55-58_2_AnsVal,HC_38_3,0.0021729711
MJM_5A_5,HC_38_6,0.0021726389
MJM_5A_3,HC_38_13,0.0021726384
MJM_5E_2,HC_37_3,0.0021725299
GH_F_59,HC_38_11,0.0021718503
HCU_7_AnsVal,SF-36_35,0.0021704161
RH_F_9A_F_5_AnsVal,SF-36_9,0.0021703205
AUDIT-C_10,HC_38_16,0.0021697924
MJM_5A_1,HC_37_1,0.0021697924
MJM_1A,HC_37_4,0.0021696447
BMI_1_AnsText,SF-36_17,0.0021691679
DIET_18-20_3,SF-36_13,0.0021689775
MEDS_1A_AnsVal,HC_38_5,0.0021665313
HCU_5_AnsVal,HC_38_10,0.0021663675
HCU_F_21_AnsVal,HC_38_10,0.0021662011
RH_5A_7,HC_38_15,0.002166143
HCU_31_AnsText,SF-36_24,0.0021660205
GH_90B_AnsVal,HC_37_3,0.002165878
DEM_RACE_9_4,SF-36_9,0.0021658176
GH_49-C_2,HC_38_1,0.0021656576
HCU_F_21_AnsVal,SF-36_26,0.0021640102
RH_F_9A_F_5_AnsVal,HC_38_11,0.0021632932
GH_73-78_6,SF-36_9,0.002163069
MJM_4,HC_37_9,0.002161893
CTXD_29-33_4_AnsVal,HC_38_8,0.0021611741
DIET_23,HC_37_2,0.0021588497
GH_F_58A_AnsVal,SF-36_35,0.0021568636
CTXD_39-43_2_AnsVal,HC_38_3,0.0021557238
OC_4C,HC_37_7,0.0021546172
AUDIT-C_11-14_C_AnsVal,SF-36_27,0.0021539462
GH_37-41_3,HC_37_3,0.0021536702
CTXD_24-28_5_AnsVal,HC_37_8,0.0021536581
RH_M_9G_L_1_AnsVal,HC_38_7,0.0021530194
GH_25-28_4,HC_38_13,0.0021529867
AUDIT-C_11-14_A_AnsVal,SF-36_9,0.0021518198
GH1_5-18_1,HC_38_16,0.0021515204
GH_35-B_1,SF-36_11,0.0021502735
GH_35-B_4,SF-36_11,0.0021502735
HCU_11_1_AnsVal,SF-36_10,0.002149946
GH_29-33_2,HC_37_6,0.0021492751
RH_F_9A_F_3_AnsVal,HC_38_4,0.0021489311
SP_61_AnsVal,HC_38_10,0.0021477138
MJM_5E_3-6_3_AnsVal,HC_38_5,0.0021473481
GH_M_60-64_5,HC_38_11,0.0021470746
GH_49-C_2,SF-36_17,0.0021466679
MEDS_1A_AnsVal,SF-36_10,0.002146597
GH_F_50-56_6,HC_38_11,0.0021460845
MJM_5E_1,HC_38_1,0.0021460695
GH_21-24_2,HC_38_9,0.0021458328
GH_83-86_4,SF-36_12,0.0021453723
GAD7_5D,HC_38_7,0.0021453571
ISQ_2-7_6_AnsVal,HC_38_14,0.0021451295
RH_5A_3,HC_38_9,0.0021449507
DIET_18-20_3,HC_38_16,0.0021425151
LTEQ_6_AnsVal,HC_37_7,0.0021424321
MJM_2D_3-5_1_AnsVal,HC_38_7,0.0021418947
HCU_F_19,SF-36_13,0.0021417629
HCU_10_AnsVal,HC_38_9,0.0021411559
RH_3,SF-36_25,0.0021409972
BF_55-58_1_AnsVal,HC_38_8,0.002140855
MJM_5A_2,HC_38_3,0.0021394235
GAD7_5A,HC_37_7,0.0021390278
ISQ_2-7_5_AnsVal,HC_38_5,0.0021390039
RH_3B,HC_38_6,0.0021388962
OC_4B,HC_37_9,0.0021373421
MEDS_2B_AnsVal,SF-36_26,0.0021364498
HCU_13_4,HC_38_14,0.0021339912
SUN_17,HC_37_8,0.0021330916
GAD7_5B,HC_38_13,0.0021306228
RH_5A_7,SF-36_23,0.0021299944
HCU_11_3_AnsVal,HC_37_4,0.0021297855
RH_5A_5,HC_38_3,0.0021283553
RH_3A,SF-36_11,0.0021282225
GH_F_50-56_4,HC_38_11,0.0021280396
GH_F_50-56_5,HC_38_11,0.0021280396
PHQ_2E-H_3_AnsVal,HC_38_11,0.0021272289
GAD7_5E,HC_38_12,0.0021267688
HCU_26_AnsVal,SF-36_28,0.0021260042
GH_44-48_3,HC_38_1,0.0021251764
RH_M_9G_L_1_AnsVal,HC_37_1,0.0021251082
HCU_4_AnsVal,HC_38_4,0.0021247151
GH_21-24_5,HC_38_9,0.0021245309
ISQ_2-7_6_AnsVal,HC_38_3,0.0021230546
GH_42A-43_1,HC_38_1,0.0021225576
GH_42A-43_4,HC_38_1,0.0021225576
DIET_18-20_2,SF-36_16,0.0021220156
MEDS_3B_AnsVal,SF-36_4,0.0021216217
MJM_5A_3,SF-36_30,0.0021213142
LTEQ_3_AnsVal,HC_38_9,0.0021189312
GH_9-14_3,HC_38_3,0.0021186599
HCU_10_AnsVal,SF-36_14,0.0021179399
DEM_MAR_2,HC_37_5,0.0021176037
MEDS_1,SF-36_31,0.0021162308
NPX_2-5_3_AnsVal,HC_38_6,0.002115933
DIET_26,HC_37_4,0.0021147802
GH_44-48_1,HC_37_1,0.0021131635
RH_7,HC_38_11,0.0021122225
GH_42A-43_2,HC_38_9,0.0021119567
MEDS_3C_AnsVal,HC_38_11,0.0021118897
GH1_5-18_3,HC_38_9,0.0021083894
CTXD_34-38_1_AnsVal,HC_38_11,0.0021072146
NPX_2-5_2_AnsVal,HC_37_3,0.0021066261
HCU_24,HC_37_9,0.0021058563
HCU_F_23_AnsVal,SF-36_35,0.0021049789
HCU_24,HC_38_2,0.0021047822
MJM_5A_6_AnsVal,SF-36_11,0.0021046745
GH_44-48_4,HC_38_2,0.0021036409
MEDS_3A_AnsVal,SF-36_16,0.0021035235
CTXD_34-38_1_AnsVal,HC_37_5,0.0021028189
RH_5A_1,SF-36_9,0.0021020038
KW_52-55_3_AnsVal,SF-36_12,0.0021005686
GH_83-86_1,HC_38_15,0.0021003322
GH_44-48_6,HC_38_10,0.0021002482
GH_F_57,SF-36_26,0.0021002347
GH_F_50-56_2,SF-36_5,0.0021000199
GH_73-78_1,HC_38_8,0.002099213
RH_8a_2_AnsVal,SF-36_35,0.002098426
DIET_27_32_2_AnsVal,HC_37_6,0.0020983781
GH_M_60-64_3,SF-36_36,0.0020979213
CTXD_39-43_4_AnsVal,HC_38_6,0.0020973993
MEDS_3A_AnsVal,SF-36_28,0.002096789
HC_38_17_AnsVal,HC_37_2,0.0020965919
HCU_13_1,HC_37_7,0.0020964647
GH_F_50-56_8,HC_37_2,0.0020957528
HCU_31_AnsVal,HC_38_9,0.0020944628
HCU_11_2_AnsVal,SF-36_16,0.0020941179
GH_21-24_3,HC_38_4,0.0020937572
GH_36-D_3,SF-36_23,0.0020933746
KW_47-51_2_AnsVal,SF-36_11,0.002092777
RH_F_9A_F_6_AnsVal,SF-36_5,0.002092327
CTXD_34-38_2_AnsVal,HC_38_14,0.00209176
HCU_2_AnsVal,HC_38_13,0.0020912305
AUDIT-C_11-14_B_AnsVal,SF-36_9,0.0020900333
CTXD_29-33_5_AnsVal,HC_37_8,0.0020898667
BMI_1_AnsText,SF-36_31,0.0020895764
RH_5A_3,HC_38_5,0.0020888485
BPI_E-G_3_AnsText,HC_38_2,0.0020858618
CTXD_44-46_2_AnsVal,HC_38_11,0.0020841757
HCU_2_AnsVal,SF-36_31,0.0020825766
MJM_1D_3-5_2_AnsVal,HC_37_8,0.0020812608
GH_36-D_5,SF-36_13,0.0020798278
MW_15-18_3_AnsVal,HC_38_13,0.0020796371
GH_73-78_7,HC_38_11,0.0020794298
HCU_31_AnsVal,HC_38_7,0.0020793751
GH_1-7_2,HC_38_13,0.0020783895
MJM_5A_6_AnsVal,SF-36_30,0.0020783076
DEM_RACE_9_5,SF-36_28,0.002075367
MJM_2A,HC_38_5,0.002074901
MJM_1D_2,HC_38_13,0.0020748953
LTEQ_4,SF-36_30,0.0020748945
DIET_18-20_2,HC_38_15,0.0020748356
FSI_13,HC_38_2,0.002074688
MJM_2D_2,HC_37_7,0.0020746562
GH_21-24_2,HC_38_14,0.0020744935
AUDIT-C_11-14_D_AnsVal,HC_37_1,0.0020740226
OC_4C,HC_38_4,0.0020739576
CTXD_34-38_5_AnsVal,HC_38_6,0.0020739026
GH_1-7_1,HC_37_1,0.0020737974
MEDS_9,SF-36_17,0.0020736177
GH_36-D_4,HC_37_6,0.0020731621
GH1_5-18_1,HC_38_4,0.0020730948
RH_5,SF-36_9,0.0020724249
HCU_15_AnsVal,HC_37_2,0.0020700956
SP_60B,HC_38_10,0.0020685566
HCU_28A-E_D_AnsVal,SF-36_18,0.0020682796
GAD7_5E,HC_38_13,0.0020677982
GH_83-86_3,HC_37_9,0.0020675317
AUDIT-C_9,HC_37_3,0.0020671925
GH_9-14_5,HC_37_9,0.0020671128
AUDIT-C_10,SF-36_26,0.0020656255
HCU_F_19,HC_37_5,0.0020652339
HCU_9_AnsVal,HC_38_16,0.0020647476
ISQ_8-11_1_AnsVal,HC_38_13,0.0020638462
GH_65-68_2,SF-36_7,0.0020637016
RH_3B,SF-36_11,0.0020615409
GH1_5-18_1,HC_37_5,0.0020610101
GH1_5-18_1,HC_38_13,0.0020610101
GH_73-78_3,SF-36_16,0.0020577383
MJM_5C,HC_37_5,0.002056956
MJM_2A,HC_37_4,0.002055844
GH_1-7_5,HC_37_4,0.0020552218
AUDIT-C_9B,HC_37_8,0.0020547887
CTXD_24-28_1_AnsVal,HC_38_10,0.0020519706
GH_83-86_5,HC_37_8,0.0020518777
RH_3A,SF-36_29,0.0020514296
NPX_2-5_2_AnsVal,SF-36_25,0.0020507137
GH_29-33_3,SF-36_35,0.0020494462
HCU_24,HC_38_5,0.0020482221
MJM_4A_3,SF-36_16,0.0020480669
AUDIT-C_9,SF-36_27,0.0020455205
HCU_2_AnsVal,SF-36_29,0.0020450185
HCU_11_6,SF-36_23,0.0020433424
GH_F_57,HC_37_9,0.0020432777
RH_M_9G_L_4_AnsVal,HC_38_3,0.002043242
RH_M_9G_L_4_AnsVal,HC_38_6,0.002043242
GH_21-24_3,HC_37_8,0.0020432401
GH_35-B_2,SF-36_26,0.0020426157
HCU_10_AnsVal,HC_38_12,0.0020424311
GH_42A-43_2,SF-36_9,0.0020423762
GH_73-78_3,HC_37_7,0.0020422938
OC_4A_AnsVal,HC_37_5,0.0020420511
RH_5A_1,HC_37_9,0.002040903
MJM_5C,HC_38_14,0.002038811
GH_83-86_5,SF-36_17,0.0020385946
GH_F_59,HC_38_3,0.0020379429
GH_69-71_2,HC_38_12,0.0020378578
OC_4B,HC_38_6,0.0020374559
HCU_30_AnsText,HC_37_3,0.0020373485
AUDIT-C_11-14_C_AnsVal,HC_38_8,0.0020371506
CTXD_39-43_2_AnsVal,HC_38_2,0.0020364326
MEDS_3B_AnsVal,SF-36_12,0.0020352785
GH_F_50-56_8,HC_37_1,0.0020346779
HCU_F_23A_AnsVal,SF-36_28,0.002034643
GH_36-D_3,HC_37_4,0.0020336003
DEM_INSP_6_AnsVal,SF-36_30,0.0020335292
GH_F_58,HC_38_14,0.0020335201
GH_F_50-56_8,SF-36_30,0.0020310818
GH_42A-43_2,HC_37_6,0.0020289879
GH_37-41_3,HC_37_4,0.0020287923
GH_42A-43_3,SF-36_4,0.0020264833
GH_73-78_1,SF-36_28,0.0020257033
HCU_15_AnsVal,HC_38_10,0.0020254747
SUN_17,SF-36_28,0.0020240938
GH_69-71_1,HC_38_8,0.0020235233
GH_1-7_6,HC_37_3,0.0020233624
LTEQ_3_AnsVal,SF-36_25,0.0020231937
GH_25-28_3,SF-36_23,0.0020231068
BF_55-58_4_AnsVal,HC_38_8,0.0020229282
HCU_28A-E_D_AnsVal,HC_37_7,0.0020220886
SUN_17,HC_38_11,0.0020207568
GH_42A-43_2,SF-36_31,0.0020201908
GH_19-A_1,HC_38_10,0.0020199989
GH_19-A_3,HC_38_10,0.0020199989
KW_56-57_2_AnsVal,SF-36_10,0.0020199434
MEDS_1A_AnsVal,SF-36_31,0.002019725
GH_F_50-56_8,SF-36_24,0.0020192868
HCU_28A-E_C_AnsVal,HC_37_3,0.002018945
GH_83-86_4,SF-36_28,0.0020189308
