predictor,outcome,PPMC,pval,PPMC_abs
RH_M_9G_L_5_AnsVal,SF-36_29,0.3786892249,3.95846486512766E-006,0.3786892249
CTXD_24-28_1_AnsVal,SF-36_36,0.3785157701,3.64419451239242E-025,0.3785157701
FSI_14,SF-36_26,0.3783637877,4.12944899383961E-025,0.3783637877
FSI_9-11_2_AnsText,SF-36_34,0.377066467,7.77057928614064E-025,0.377066467
FSI_13,SF-36_36,0.3767812416,9.16088757818576E-025,0.3767812416
GH_M_60-64_6,SF-36_4,0.3760683989,1.31073384290495E-006,0.3760683989
FSI_9-11_1_AnsText,SF-36_26,0.3751799728,1.18606961588317E-024,0.3751799728
MW_7-10_3_AnsVal,SF-36_26,0.375099002,2.24252578082581E-024,0.375099002
MJM_2D_2,SF-36_27,0.3746713592,1.11925623603202E-014,0.3746713592
CTXD_50-54_1_AnsVal,SF-36_36,0.3742177069,1.47358697942286E-024,0.3742177069
ISQ_12-15_1_AnsVal,SF-36_30,0.3739381896,5.48183073905655E-015,0.3739381896
CTXD_24-28_5_AnsVal,SF-36_36,0.3736800558,2.02009078939136E-024,0.3736800558
GAD7_5B,SF-36_27,0.3735255384,3.33693339043037E-024,0.3735255384
PHQ_2A-D_2_AnsVal,SF-36_27,0.3734862813,3.64252519653039E-024,0.3734862813
CTXD_39-43_1_AnsVal,HC_37_5,0.3734429307,2.34154628568134E-024,0.3734429307
PHQ_2A-D_3_AnsVal,SF-36_30,0.3731214693,2.21812339695755E-024,0.3731214693
CTXD_24-28_2_AnsVal,SF-36_36,0.3730088063,2.87960190063219E-024,0.3730088063
MJM_3,SF-36_27,0.3728402856,2.41530172621702E-024,0.3728402856
GH_69-71_4,SF-36_3,0.3727872353,1.95682112833886E-024,0.3727872353
CTXD_24-28_5_AnsVal,SF-36_23,0.3723961574,2.97880133564892E-024,0.3723961574
CTXD_29-33_4_AnsVal,SF-36_36,0.3720647028,3.82640538641418E-024,0.3720647028
MW_6,SF-36_27,0.3718466458,1.33248253851375E-021,0.3718466458
CTXD_29-33_1_AnsVal,SF-36_26,0.3710249012,3.87630347523018E-024,0.3710249012
FSI_15,SF-36_34,0.3706612457,4.32476936630113E-024,0.3706612457
CTXD_24-28_3_AnsVal,SF-36_27,0.3705656871,6.4619353136552E-024,0.3705656871
RH_M_9G_L_5_AnsVal,SF-36_3,0.3701723376,6.2432743275899E-006,0.3701723376
MW_15-18_3_AnsVal,SF-36_23,0.3701420575,6.31901486206283E-024,0.3701420575
MW_15-18_2_AnsVal,SF-36_27,0.3698467915,5.52366196863515E-024,0.3698467915
ISQ_8-11_4_AnsVal,SF-36_23,0.3694453453,1.04927550864822E-014,0.3694453453
FSI_13,SF-36_30,0.3689370955,9.74719285022485E-024,0.3689370955
CTXD_47-49_1_AnsVal,SF-36_26,0.3688579316,1.34081521887605E-023,0.3688579316
FSI_5-8_3_AnsText,SF-36_34,0.3684111717,1.32037393101811E-023,0.3684111717
FSI_9-11_1_AnsText,SF-36_36,0.36801565,1.10625063525955E-023,0.36801565
FSI_9-11_3_AnsText,SF-36_34,0.3679004167,1.32587350828029E-023,0.3679004167
SF-36_21,SF-36_36,0.3667573598,1.03719922828526E-023,0.3667573598
CTXD_34-38_5_AnsVal,SF-36_26,0.3665446052,1.27849868244531E-023,0.3665446052
MJM_2,SF-36_36,0.3662865488,1.9859284337984E-023,0.3662865488
BPI_A-D_2_AnsText,SF-36_27,0.3661909134,2.79669013178245E-010,0.3661909134
HCU_28A-E_A_AnsVal,SF-36_30,0.3661605101,2.21654081829468E-023,0.3661605101
MJM_2D_2,SF-36_23,0.3661408866,4.86230924841678E-014,0.3661408866
GH_69-71_4,SF-36_9,0.3658775105,1.55867580483573E-023,0.3658775105
MJM_5E_2,SF-36_36,0.3658116315,9.98920886429042E-016,0.3658116315
CTXD_24-28_4_AnsVal,SF-36_23,0.3657800339,3.08172776554388E-023,0.3657800339
GH_69-71_4,SF-36_4,0.3655510558,1.59713368653548E-023,0.3655510558
CTXD_29-33_1_AnsVal,SF-36_30,0.3652900329,2.30459021271142E-023,0.3652900329
GAD7_5A,SF-36_27,0.3652612288,1.87101361798958E-023,0.3652612288
PHQ_2E-H_1_AnsVal,SF-36_30,0.3650461889,5.89095348788787E-023,0.3650461889
MJM_3B,SF-36_27,0.3648934111,5.36626170169397E-016,0.3648934111
SF-36_22,SF-36_36,0.3645245853,2.1647016455356E-023,0.3645245853
MJM_2,SF-36_23,0.3641301587,4.02143782719208E-023,0.3641301587
CTXD_47-49_3_AnsVal,SF-36_23,0.3640524039,8.50957268921027E-015,0.3640524039
MJM_5E_2,SF-36_23,0.3639583345,1.42490970419414E-015,0.3639583345
FSI_5-8_2_AnsText,SF-36_30,0.3638549604,3.77582786512904E-023,0.3638549604
FSI_5-8_4_AnsText,SF-36_26,0.3634590905,3.67440480026958E-023,0.3634590905
CTXD_24-28_5_AnsVal,SF-36_27,0.3633904243,4.32568529830578E-023,0.3633904243
FSI_15,SF-36_26,0.3633118975,3.57180170164982E-023,0.3633118975
ISQ_12-15_3_AnsVal,SF-36_27,0.3632870469,2.87381189724916E-014,0.3632870469
RH_M_9G_L_6_AnsVal,SF-36_6,0.3626996863,0.0089041758,0.3626996863
MJM_3C_2,SF-36_27,0.3624529954,8.6461902199432E-016,0.3624529954
BPI_E-G_1_AnsText,SF-36_30,0.3620292648,4.26839144569732E-010,0.3620292648
MJM_5E_2,SF-36_27,0.3615309203,2.26110684698142E-015,0.3615309203
ISQ_12-15_3_AnsVal,SF-36_23,0.3612538686,3.8065272519144E-014,0.3612538686
MW_11-14_3_AnsVal,SF-36_30,0.3603626165,1.38223419305973E-022,0.3603626165
GAD7_5A,SF-36_36,0.3602765831,8.07872932292919E-023,0.3602765831
CTXD_47-49_3_AnsVal,SF-36_26,0.3598708592,1.56409337478164E-014,0.3598708592
FSI_5-8_1_AnsText,SF-36_26,0.3598132291,1.140430714484E-022,0.3598132291
MJM_2D_2,SF-36_36,0.3597575313,1.41892899944725E-013,0.3597575313
FSI_5-8_3_AnsText,SF-36_26,0.3591705862,1.81500895378471E-022,0.3591705862
GH_79-82_5,SF-36_16,0.359154819,1.11883830960708E-022,0.359154819
CTXD_50-54_4_AnsVal,SF-36_34,0.3589235606,1.2826455705637E-022,0.3589235606
PHQ_2A-D_4_AnsVal,SF-36_34,0.3589059279,1.58882022465306E-022,0.3589059279
ISQ_12-15_1_AnsVal,SF-36_26,0.3585551454,7.47386197741521E-014,0.3585551454
MW_15-18_1_AnsVal,SF-36_36,0.3585165525,2.04210096709289E-022,0.3585165525
GH_M_60-64_6,SF-36_16,0.3574188315,0.000004639,0.3574188315
ISQ_12-15_2_AnsVal,SF-36_30,0.3571857787,1.08343570161083E-013,0.3571857787
GAD7_5C,SF-36_27,0.3570607812,3.80693982819964E-022,0.3570607812
CTXD_44-46_1_AnsVal,SF-36_23,0.356910693,2.62840151285504E-022,0.356910693
ISQ_2-7_4_AnsVal,SF-36_27,0.3567747004,6.23854703109926E-022,0.3567747004
CTXD_39-43_1_AnsVal,SF-36_30,0.3567221927,2.58970444652603E-022,0.3567221927
FSI_5-8_4_AnsText,SF-36_36,0.3564262432,3.01892190755805E-022,0.3564262432
GH_69-71_1,SF-36_36,0.3562757138,2.7476295199152E-022,0.3562757138
HCU_28A-E_A_AnsVal,SF-36_26,0.3561826448,3.711912926018E-022,0.3561826448
RH_M_9G_L_4_AnsVal,SF-36_10,0.3560264994,0.000019568,0.3560264994
MW_4C,SF-36_26,0.3559371208,1.62905147073853E-009,0.3559371208
MJM_2C,SF-36_27,0.3558682823,3.09146578082332E-013,0.3558682823
FSI_5-8_3_AnsText,SF-36_30,0.3557349051,5.17567958098296E-022,0.3557349051
RH_M_9G_L_5_AnsVal,SF-36_12,0.3556272835,1.61833524232347E-005,0.3556272835
MJM_1D_2,SF-36_30,0.355338429,4.92718491388086E-012,0.355338429
RH_M_9G_L_6_AnsVal,SF-36_19,0.3551756777,0.0105407257,0.3551756777
FSI_12,SF-36_36,0.3550190722,3.6756063816667E-022,0.3550190722
RH_M_9G_L_5_AnsVal,SF-36_9,0.3548677722,1.69206595709554E-005,0.3548677722
SP_60A,SF-36_28,0.3548248666,6.17523534826525E-014,0.3548248666
FSI_1-4_3_AnsText,SF-36_26,0.3545470791,5.15502527523456E-022,0.3545470791
FSI_1-4_2_AnsText,SF-36_23,0.3538175671,8.30663647223845E-022,0.3538175671
MW_19-23_1_AnsVal,SF-36_23,0.3537212326,6.96941864158147E-022,0.3537212326
MJM_5E_3-6_2_AnsVal,SF-36_36,0.3537014712,1.37104500713984E-014,0.3537014712
FSI_1-4_1_AnsText,SF-36_23,0.3536959434,7.01939368420591E-022,0.3536959434
RH_M_9G_L_2_AnsVal,SF-36_9,0.3533136425,0.000021314,0.3533136425
SF-36_32,SF-36_6,0.3528048694,6.45062185707282E-022,0.3528048694
SP_61_AnsVal,SF-36_17,0.3526752604,1.07054846846034E-021,0.3526752604
CTXD_24-28_5_AnsVal,SF-36_30,0.352674685,9.36216965135726E-022,0.352674685
GH_79-82_5,SF-36_14,0.3525253949,6.98249416872566E-022,0.3525253949
PHQ_2A-D_1_AnsVal,SF-36_36,0.3523327201,1.17851862167948E-021,0.3523327201
MW_59,SF-36_26,0.35218771,7.18585623922909E-022,0.35218771
ISQ_12-15_2_AnsVal,SF-36_23,0.351738592,2.51452467211985E-013,0.351738592
BPI_E-G_3_AnsText,SF-36_30,0.3517194177,1.32382753874606E-009,0.3517194177
CTXD_50-54_3_AnsVal,SF-36_27,0.3511057305,2.64571619040169E-021,0.3511057305
RH_M_9G_L_6_AnsVal,SF-36_10,0.3509765442,0.0115621286,0.3509765442
FSI_5-8_4_AnsText,SF-36_34,0.3506568496,1.54301312311207E-021,0.3506568496
PHQ_2A-D_3_AnsVal,SF-36_36,0.3505322116,1.59777297165979E-021,0.3505322116
FSI_13,SF-36_34,0.3505103571,1.96104599995306E-021,0.3505103571
MJM_2D_1,SF-36_27,0.3499369569,8.59363373664369E-013,0.3499369569
SF-36_21,SF-36_34,0.3497835025,1.41621177578922E-021,0.3497835025
RH_M_9G_L_5_AnsVal,SF-36_6,0.3491456827,2.35833960831609E-005,0.3491456827
ISQ_12-15_4_AnsVal,SF-36_23,0.3487494954,3.16033990236311E-013,0.3487494954
SF-36_32,SF-36_9,0.3483639132,2.25068820047785E-021,0.3483639132
CTXD_29-33_3_AnsVal,HC_37_5,0.3483200978,7.89123043180161E-021,0.3483200978
MW_4B,SF-36_26,0.3482907497,3.55698853066422E-009,0.3482907497
MW_19-23_5_AnsVal,SF-36_23,0.3481706499,4.56474988661265E-021,0.3481706499
ISQ_2-7_5_AnsVal,SF-36_30,0.3478385197,6.92835181475154E-021,0.3478385197
GAD7_5D,SF-36_27,0.347359628,6.08648052474398E-021,0.347359628
ISQ_8-11_3_AnsVal,SF-36_30,0.3473219856,5.19783986016937E-013,0.3473219856
MW_15-18_4_AnsVal,SF-36_34,0.3471348103,4.38470392905635E-021,0.3471348103
MJM_4A_1,HC_38_16,0.3468729675,0.0169083934,0.3468729675
MJM_4A_1,HC_38_12,0.3468729675,0.0169083934,0.3468729675
ISQ_2-7_4_AnsVal,SF-36_23,0.3467552975,1.05906413799977E-020,0.3467552975
MW_7-10_4_AnsVal,SF-36_23,0.3464934339,7.22971884833728E-021,0.3464934339
FSI_5-8_2_AnsText,SF-36_23,0.3463602074,5.7902589552606E-021,0.3463602074
BPI_E-G_3_AnsText,SF-36_36,0.3461188699,2.50059673067614E-009,0.3461188699
CTXD_50-54_5_AnsVal,SF-36_36,0.3459548548,6.47196085863576E-021,0.3459548548
CTXD_34-38_4_AnsVal,SF-36_23,0.3457459914,7.79510223418478E-021,0.3457459914
KW_47-51_4_AnsVal,SF-36_28,0.345599561,9.22702275820216E-021,0.345599561
CTXD_50-54_3_AnsVal,SF-36_36,0.3455044804,1.22452569718476E-020,0.3455044804
FSI_1-4_3_AnsText,SF-36_30,0.3454451886,6.97929139764603E-021,0.3454451886
SF-36_33,SF-36_35,0.3452981405,4.94393490367508E-021,0.3452981405
LTEQ_6_AnsVal,SF-36_9,0.3452844131,7.77732577218331E-021,0.3452844131
CTXD_47-49_1_AnsVal,SF-36_30,0.3446900951,1.34292000671292E-020,0.3446900951
MW_59,SF-36_34,0.3446656613,6.27617416997284E-021,0.3446656613
GAD7_5B,SF-36_36,0.3439918068,1.52197455000432E-020,0.3439918068
ISQ_2-7_3_AnsVal,SF-36_27,0.3437093977,3.10226003689832E-020,0.3437093977
MJM_5E_3-6_3_AnsVal,SF-36_36,0.3435530847,7.9096122102318E-014,0.3435530847
CTXD_39-43_2_AnsVal,SF-36_30,0.343361281,1.08643774901737E-020,0.343361281
MJM_2C,SF-36_36,0.3430262001,2.38806377432998E-012,0.3430262001
CTXD_39-43_2_AnsVal,SF-36_23,0.3429939696,1.20094478729222E-020,0.3429939696
MW_11-14_2_AnsVal,SF-36_23,0.3429225356,1.48046835103445E-020,0.3429225356
CTXD_29-33_1_AnsVal,SF-36_23,0.3428249933,1.42704103789772E-020,0.3428249933
MJM_2D_3-5_1_AnsVal,SF-36_36,0.3422045759,2.38962175347505E-012,0.3422045759
PHQ_2E-H_1_AnsVal,SF-36_36,0.3417879074,3.77313357855013E-020,0.3417879074
KW_47-51_4_AnsVal,SF-36_18,0.34168412,2.49937355337712E-020,0.34168412
PHQ_2A-D_2_AnsVal,SF-36_36,0.3416829804,3.01832022934665E-020,0.3416829804
MW_59,SF-36_23,0.3416413857,1.5302505115754E-020,0.3416413857
MW_15-18_1_AnsVal,SF-36_34,0.3416368276,2.23274709786138E-020,0.3416368276
ISQ_2-7_4_AnsVal,SF-36_26,0.3415383076,3.78723254270365E-020,0.3415383076
CTXD_50-54_2_AnsVal,SF-36_27,0.3414335041,2.84656920389229E-020,0.3414335041
ISQ_12-15_1_AnsVal,SF-36_23,0.3412963852,1.29045769380786E-012,0.3412963852
CTXD_44-46_2_AnsVal,HC_37_5,0.3412054177,3.22167816478336E-020,0.3412054177
CTXD_39-43_1_AnsVal,SF-36_23,0.3408970286,2.12254133802116E-020,0.3408970286
CTXD_24-28_5_AnsVal,SF-36_34,0.3401129418,2.97069415266184E-020,0.3401129418
MW_59,SF-36_30,0.3400795087,2.19679478204654E-020,0.3400795087
MJM_2,SF-36_34,0.3398146943,3.42480477360161E-020,0.3398146943
FSI_14,SF-36_34,0.3397136396,3.10842710010577E-020,0.3397136396
MW_4B,SF-36_30,0.339702193,9.58652986010083E-009,0.339702193
MW_19-23_2_AnsVal,SF-36_27,0.33860081,4.74009988446532E-020,0.33860081
MW_19-23_3_AnsVal,SF-36_34,0.338598692,6.4533776078202E-020,0.338598692
CTXD_39-43_5_AnsVal,SF-36_34,0.3381157123,4.22032686807767E-020,0.3381157123
FSI_12,SF-36_34,0.3380609349,4.02779686186956E-020,0.3380609349
FSI_1-4_3_AnsText,SF-36_36,0.3379614168,5.28740048461995E-020,0.3379614168
CTXD_24-28_1_AnsVal,SF-36_34,0.3374964172,4.98197269760994E-020,0.3374964172
MJM_2D_3-5_2_AnsVal,SF-36_36,0.3374408978,7.68462850960298E-012,0.3374408978
CTXD_24-28_2_AnsVal,SF-36_34,0.3366857427,8.3876304455614E-020,0.3366857427
CTXD_34-38_4_AnsVal,SF-36_27,0.3366157362,9.08060150724295E-020,0.3366157362
PHQ_2E-H_1_AnsVal,SF-36_23,0.3365897079,1.58082611458286E-019,0.3365897079
GH_M_60-64_6,SF-36_3,0.3363704972,1.65321555113406E-005,0.3363704972
MW_15-18_2_AnsVal,SF-36_36,0.3362395995,7.4044048141284E-020,0.3362395995
BPI_E-G_3_AnsText,SF-36_27,0.3356455937,7.94594735104008E-009,0.3356455937
SF-36_22,SF-36_34,0.3350732814,8.42247431913241E-020,0.3350732814
GH1_5-18_5,SF-36_9,0.334821083,8.48079661162349E-020,0.334821083
GH_69-71_4,SF-36_15,0.3348014106,1.08441274043196E-019,0.3348014106
GH1_5-18_5,SF-36_7,0.3346488897,8.87834555778603E-020,0.3346488897
CTXD_39-43_1_AnsVal,SF-36_27,0.334530633,1.16491783696098E-019,0.334530633
MW_11-14_1_AnsVal,SF-36_30,0.3344920712,1.24966440288673E-019,0.3344920712
CTXD_34-38_5_AnsVal,SF-36_30,0.3344819439,1.11125790866747E-019,0.3344819439
MW_7-10_1_AnsVal,SF-36_23,0.3341948254,1.82375394093217E-019,0.3341948254
CTXD_34-38_4_AnsVal,SF-36_26,0.3339961821,1.70433326354461E-019,0.3339961821
CTXD_34-38_5_AnsVal,SF-36_23,0.333976397,1.34851830322918E-019,0.333976397
CTXD_34-38_5_AnsVal,SF-36_36,0.3336268961,1.39297232036419E-019,0.3336268961
FSI_1-4_1_AnsText,SF-36_36,0.3334456683,1.64627356860364E-019,0.3334456683
PHQ_2E-H_1_AnsVal,SF-36_26,0.3331918931,3.38801952601985E-019,0.3331918931
MJM_2D_1,SF-36_34,0.33277665,1.21348064912719E-011,0.33277665
MW_7-10_3_AnsVal,SF-36_30,0.3326612234,3.45078355971114E-019,0.3326612234
KW_47-51_3_AnsVal,SF-36_28,0.3323419996,3.32907929519777E-019,0.3323419996
MW_7-10_2_AnsVal,SF-36_26,0.3322842556,3.58541672980065E-019,0.3322842556
CTXD_29-33_5_AnsVal,SF-36_27,0.3322026471,2.56746799218792E-019,0.3322026471
MJM_5E_3-6_1_AnsVal,SF-36_36,0.3321440522,5.02960653314098E-013,0.3321440522
MJM_5E_3-6_4_AnsVal,SF-36_27,0.3321184342,8.63172025666245E-013,0.3321184342
FSI_1-4_4_AnsText,SF-36_26,0.3319123529,2.61057135858343E-019,0.3319123529
GH_21-24_5,SF-36_10,0.3316707939,1.84005088912795E-019,0.3316707939
GH_69-71_4,SF-36_16,0.3314787504,2.44969787378837E-019,0.3314787504
RH_M_9G_L_5_AnsVal,SF-36_13,0.3309456725,6.50135132227329E-005,0.3309456725
SP_61_AnsVal,SF-36_31,0.3307118445,4.01291931069497E-019,0.3307118445
CTXD_47-49_3_AnsVal,SF-36_36,0.3304132263,2.32274643011156E-012,0.3304132263
MJM_1D_2,SF-36_26,0.3300509064,1.61263692066446E-010,0.3300509064
CTXD_29-33_4_AnsVal,SF-36_27,0.3297448012,5.15358416541966E-019,0.3297448012
MW_59,SF-36_36,0.3295789499,3.57914092215332E-019,0.3295789499
FSI_12,SF-36_26,0.3290842614,4.07126768554174E-019,0.3290842614
CTXD_29-33_4_AnsVal,SF-36_34,0.3288430467,6.50240013959023E-019,0.3288430467
RH_M_9G_L_4_AnsVal,SF-36_6,0.3288390765,8.73148106937321E-005,0.3288390765
KW_47-51_4_AnsVal,SF-36_35,0.3288176583,7.34888058669247E-019,0.3288176583
MW_19-23_5_AnsVal,SF-36_30,0.3276475539,1.05029665813777E-018,0.3276475539
GAD7_5F,SF-36_27,0.3275626442,6.77783560729602E-019,0.3275626442
ISQ_8-11_4_AnsVal,SF-36_26,0.3272578628,1.0890131914677E-011,0.3272578628
MW_19-23_1_AnsVal,SF-36_30,0.3271829097,8.877371651176E-019,0.3271829097
PHQ_2E-H_4_AnsVal,SF-36_30,0.3256042277,1.1867739054704E-018,0.3256042277
SF-36_20,SF-36_34,0.3255139497,9.68032251468175E-019,0.3255139497
MJM_5E_2,SF-36_34,0.3253699014,1.3974782765778E-012,0.3253699014
GH_79-82_5,SF-36_13,0.3253653545,1.12637536310502E-018,0.3253653545
GAD7_5E,SF-36_26,0.3251943431,1.39456198426045E-018,0.3251943431
MJM_3C_3-5_3_AnsVal,SF-36_23,0.3249696302,1.58103891450301E-012,0.3249696302
FSI_1-4_4_AnsText,SF-36_30,0.3249624659,1.65648629299673E-018,0.3249624659
GH_79-82_5,SF-36_9,0.3241045529,1.46983459824925E-018,0.3241045529
GH_79-82_5,SF-36_4,0.323916839,1.45784182442659E-018,0.323916839
SP_61_AnsVal,SF-36_29,0.3238077213,2.21985470188445E-018,0.3238077213
FSI_9-11_1_AnsText,SF-36_34,0.3237167804,2.14767804998704E-018,0.3237167804
GH_69-71_4,SF-36_10,0.3236032293,1.67042668117762E-018,0.3236032293
CTXD_39-43_2_AnsVal,SF-36_26,0.3233869457,1.97399826141806E-018,0.3233869457
MJM_2D_1,SF-36_36,0.3230528201,5.06543653201981E-011,0.3230528201
GH1_5-18_5,SF-36_10,0.3229604856,1.75978945425289E-018,0.3229604856
GH_79-82_5,SF-36_6,0.322949628,1.97290631903944E-018,0.322949628
MJM_2B,SF-36_27,0.3226565571,4.28388392439718E-011,0.3226565571
SF-36_21,SF-36_23,0.3225754773,2.16971574965696E-018,0.3225754773
RH_M_9G_L_5_AnsVal,SF-36_15,0.3222181743,0.00010342,0.3222181743
SF-36_32,SF-36_10,0.3221925426,2.26206779551444E-018,0.3221925426
GH_79-82_5,SF-36_15,0.3219061777,2.87243667470338E-018,0.3219061777
MW_19-23_4_AnsVal,SF-36_23,0.3217952258,3.68632297679007E-018,0.3217952258
CTXD_39-43_2_AnsVal,SF-36_27,0.3216944712,3.20253731485858E-018,0.3216944712
MJM_2D_3-5_2_AnsVal,SF-36_27,0.3216797441,7.71779172023888E-011,0.3216797441
FSI_5-8_2_AnsText,SF-36_26,0.3216397297,3.43166357456749E-018,0.3216397297
GH1_5-18_2,SF-36_36,0.3214044436,2.91931634324038E-018,0.3214044436
KW_47-51_5_AnsVal,SF-36_18,0.3209709246,8.30684473739215E-018,0.3209709246
MJM_3C_3-5_1_AnsVal,SF-36_36,0.3205506763,1.88090711243749E-012,0.3205506763
MW_4C,SF-36_30,0.3203917612,7.33736971591054E-008,0.3203917612
KW_47-51_5_AnsVal,SF-36_28,0.3199640356,1.1239000494718E-017,0.3199640356
RH_M_9G_L_5_AnsVal,SF-36_14,0.3199055694,0.0001166827,0.3199055694
CTXD_50-54_1_AnsVal,SF-36_34,0.3195339365,5.50862846975359E-018,0.3195339365
MW_11-14_4_AnsVal,SF-36_26,0.3184791376,1.04727884962963E-017,0.3184791376
CTXD_39-43_3_AnsVal,SF-36_30,0.3183961755,8.1536732963791E-018,0.3183961755
CTXD_29-33_3_AnsVal,HC_37_3,0.3183381147,1.76509821516414E-017,0.3183381147
GH_M_60-64_6,SF-36_15,0.3182365377,5.15313015777855E-005,0.3182365377
ISQ_12-15_2_AnsVal,SF-36_26,0.3177385113,5.0545991450143E-011,0.3177385113
PHQ_2E-H_4_AnsVal,SF-36_26,0.3174025014,8.87544738248575E-018,0.3174025014
MJM_2D_3-5_3_AnsVal,SF-36_27,0.3173017781,1.43107342390652E-010,0.3173017781
MJM_2D_3-5_2_AnsVal,SF-36_23,0.3172514709,1.4411800353307E-010,0.3172514709
MJM_3C_3-5_2_AnsVal,SF-36_27,0.3171854656,3.11090947570961E-012,0.3171854656
PHQ_2E-H_3_AnsVal,SF-36_36,0.3169093313,1.46002856830303E-017,0.3169093313
CTXD_34-38_4_AnsVal,SF-36_30,0.3168184197,1.41505725259372E-017,0.3168184197
RH_M_9G_L_6_AnsVal,SF-36_11,0.3164200614,0.0236887644,0.3164200614
BPI_A-D_2_AnsText,SF-36_34,0.3163071602,6.70506981630366E-008,0.3163071602
MW_7-10_2_AnsVal,SF-36_30,0.3162134516,2.14378964068088E-017,0.3162134516
MJM_2D_2,SF-36_34,0.3161817884,1.147491809535E-010,0.3161817884
RH_M_9G_L_5_AnsVal,SF-36_31,0.3157290222,0.000144736,0.3157290222
CTXD_50-54_5_AnsVal,SF-36_34,0.3153622306,1.81816382752319E-017,0.3153622306
GH_M_60-64_2,HC_37_9,0.3153017676,6.80520602721362E-005,0.3153017676
RH_F_9A_F_6_AnsVal,SF-36_28,0.3152525751,6.10955050210378E-005,0.3152525751
MW_6,SF-36_36,0.3150318216,1.23148700088339E-015,0.3150318216
GAD7_5A,SF-36_34,0.3149234476,1.55369944407344E-017,0.3149234476
MW_4C,SF-36_23,0.3148868823,0.000000119,0.3148868823
PHQ_2E-H_2_AnsVal,HC_38_15,0.3148713723,2.81647757084606E-017,0.3148713723
FSI_1-4_4_AnsText,SF-36_36,0.3148586097,2.05675531804682E-017,0.3148586097
GH_21-24_5,SF-36_9,0.3147016157,1.47637090062431E-017,0.3147016157
RH_M_9G_L_2_AnsVal,SF-36_10,0.3143124125,0.0001737875,0.3143124125
PHQ_2E-H_4_AnsVal,SF-36_23,0.3142407927,2.15263383239312E-017,0.3142407927
ISQ_12-15_3_AnsVal,SF-36_26,0.3140398243,7.00113821028606E-011,0.3140398243
MJM_3A,SF-36_27,0.3139372059,5.02483276789027E-012,0.3139372059
BPI_A-D_1_AnsText,SF-36_27,0.313572554,7.11405408511166E-008,0.313572554
MJM_3C_3-5_3_AnsVal,SF-36_36,0.3132382016,1.11720962566459E-011,0.3132382016
GH_M_60-64_6,SF-36_6,0.3131870438,6.86647389506801E-005,0.3131870438
ISQ_2-7_5_AnsVal,SF-36_36,0.3131174773,5.03461713007008E-017,0.3131174773
PHQ_2E-H_1_AnsVal,SF-36_34,0.3126784715,5.89265784167294E-017,0.3126784715
MJM_5E_2,SF-36_26,0.3125479288,1.06456309555653E-011,0.3125479288
PHQ_2E-H_2_AnsVal,SF-36_27,0.3124956509,4.27497461697348E-017,0.3124956509
CTXD_39-43_2_AnsVal,SF-36_36,0.3119928661,3.53447897318445E-017,0.3119928661
BPI_A-D_1_AnsText,SF-36_23,0.3117477497,9.00728859874864E-008,0.3117477497
DIET_27_32_6_AnsVal,SF-36_25,0.311711213,3.98595591215701E-017,0.311711213
BPI_E-G_1_AnsText,SF-36_27,0.311669381,1.00885854906235E-007,0.311669381
CTXD_29-33_1_AnsVal,SF-36_27,0.3114849337,4.21057693556283E-017,0.3114849337
MW_19-23_3_AnsVal,SF-36_36,0.3110454276,6.7196385328883E-017,0.3110454276
ISQ_8-11_3_AnsVal,SF-36_27,0.3110122561,1.33754144026462E-010,0.3110122561
PHQ_2E-H_2_AnsVal,SF-36_36,0.3109187076,6.24807179208718E-017,0.3109187076
RH_M_9G_L_5_AnsVal,SF-36_4,0.310816871,0.00018573,0.310816871
SF-36_8,SF-36_12,0.3107813273,3.85870388715348E-017,0.3107813273
FSI_1-4_3_AnsText,SF-36_34,0.3106423617,5.43447608520891E-017,0.3106423617
GH_79-82_5,SF-36_29,0.3102631293,4.84947645978501E-017,0.3102631293
FSI_12,SF-36_30,0.3101559261,4.97694850418724E-017,0.3101559261
BPI_E-G_1_AnsText,SF-36_26,0.3101223335,1.17526545095914E-007,0.3101223335
MJM_2B,SF-36_36,0.3099879361,2.59597210083972E-010,0.3099879361
CTXD_47-49_1_AnsVal,SF-36_27,0.3096479166,9.8725232763197E-017,0.3096479166
KW_47-51_3_AnsVal,SF-36_18,0.3093445749,9.58139789518925E-017,0.3093445749
MJM_2D_3-5_1_AnsVal,SF-36_27,0.3093294588,2.99455075465606E-010,0.3093294588
ISQ_8-11_3_AnsVal,SF-36_26,0.3093207655,1.61648122926641E-010,0.3093207655
RH_M_9G_L_5_AnsVal,SF-36_16,0.3093027345,0.0002003961,0.3093027345
CTXD_34-38_5_AnsVal,SF-36_34,0.3091771402,6.63365759535282E-017,0.3091771402
MJM_3,SF-36_36,0.309100041,7.48227902836295E-017,0.309100041
MW_3,SF-36_36,0.3087752358,6.60109668051033E-017,0.3087752358
MW_15-18_4_AnsVal,SF-36_27,0.3087540005,8.55332031158921E-017,0.3087540005
LTEQ_6_AnsVal,SF-36_3,0.3085672941,9.40948500203045E-017,0.3085672941
CTXD_47-49_1_AnsVal,SF-36_23,0.3083392764,1.34650143217667E-016,0.3083392764
SP_61_AnsVal,SF-36_19,0.3080827806,1.0041723129159E-016,0.3080827806
MW_11-14_3_AnsVal,HC_38_16,0.3080777854,1.43237679703439E-016,0.3080777854
MJM_4A_1,SF-36_30,0.307873303,0.0352675438,0.307873303
